algorithm,feature_set,hp1,hp2,hp3,resample,n_feats,feature_fun_type,accuracy,bal_accuracy,sens,spec,roc_auc,n_jobs
knn,feat_all,5,NA,NA,up_1,5500,perc_raw,0.8825072484138222,0.5150114209623589,0.10609832488721395,0.9239245170375038,0.5351152011179366,10
knn,feat_all,10,NA,NA,down_1,2744,perc,0.6493147446532945,0.5103146498522205,0.35648093327697533,0.6641483664274656,0.5032039760076528,10
knn,feat_all,10,NA,NA,down_1,2744,raw,0.6738523290799177,0.5707300929992832,0.4567756214150959,0.6846845645834705,0.5860885168334694,10
knn,feat_all,10,NA,NA,down_1,5488,perc_raw,0.6518481590746883,0.5160662300123043,0.36566150722329216,0.6664709528013165,0.5274590046533016,10
knn,feat_all,10,NA,NA,smote_1,2750,perc,0.441751770036986,0.5063417949132384,0.5779127037870379,0.4347708860394389,0.5210699997399092,10
knn,feat_all,10,NA,NA,smote_1,2750,raw,0.5424665422359931,0.5330067638917717,0.5229742299675635,0.5430392978159798,0.5385579102724647,10
knn,feat_all,10,NA,NA,smote_1,5500,perc_raw,0.5038598914246033,0.5335125072148779,0.5663186389001665,0.5007063755295891,0.542049866371845,8
knn,feat_all,10,NA,NA,up_1,2750,perc,0.8518796891784832,0.5120521224442648,0.13394938935954734,0.8901548555289822,0.5234163133317922,10
knn,feat_all,10,NA,NA,up_1,2750,raw,0.8522937401972,0.5343157051699146,0.18059558921174448,0.8880358211280845,0.5577980746003677,10
knn,feat_all,10,NA,NA,up_1,5500,perc_raw,0.8484667354597956,0.5236358689901959,0.1624142742367275,0.8848574637436643,0.5452082842301789,9
knn,feat_all,15,NA,NA,down_1,2744,perc,0.6755347221984466,0.5110489802562254,0.3293371457801662,0.6927608147322845,0.5040096427665326,10
knn,feat_all,15,NA,NA,down_1,2744,raw,0.6905403187260905,0.569738812891879,0.4364838149750339,0.7029938108087241,0.5900720879465486,10
knn,feat_all,15,NA,NA,down_1,5488,perc_raw,0.6816976079882873,0.5252969318572178,0.3519910147604355,0.6986028489540002,0.5272699174731053,10
knn,feat_all,15,NA,NA,smote_1,2750,perc,0.410996219824856,0.5129431430537054,0.6260352288256185,0.3998510572817923,0.5239358707603745,10
knn,feat_all,15,NA,NA,smote_1,2750,raw,0.5082310775311859,0.5286899021460358,0.5522081979992705,0.5051716062928013,0.5397896094342505,10
knn,feat_all,15,NA,NA,smote_1,5500,perc_raw,0.4665058151420625,0.5318590507841217,0.6046627258210088,0.4590553757472346,0.5490101579948644,9
knn,feat_all,15,NA,NA,up_1,2750,perc,0.8279568101313326,0.5208505835687598,0.17944682372249632,0.8622543434150233,0.5239339908404368,10
knn,feat_all,15,NA,NA,up_1,2750,raw,0.8226168123541401,0.5408746971342685,0.22770385376705213,0.854045540501485,0.5706402988931878,10
knn,feat_all,15,NA,NA,up_1,5500,perc_raw,0.8199845300852555,0.5284475319508909,0.20415398256137446,0.8527410813404073,0.5497859007000566,10
knn,feat_all,20,NA,NA,down_1,2744,perc,0.6951912423590484,0.5051370573731904,0.294993557524401,0.7152805572219798,0.5021559193139029,10
knn,feat_all,20,NA,NA,down_1,2744,raw,0.707406693278057,0.5707830764704358,0.42020792631291676,0.7213582266279548,0.5929363105626947,10
knn,feat_all,20,NA,NA,down_1,5488,perc_raw,0.6999139346557195,0.5223372538406286,0.32549472730249235,0.7191797803787648,0.5246353446577134,10
knn,feat_all,20,NA,NA,smote_1,2750,perc,0.3922891826571927,0.5119260925533496,0.6445954790906355,0.3792567060160637,0.5274655116326182,10
knn,feat_all,20,NA,NA,smote_1,2750,raw,0.4856526285148322,0.5255561920456678,0.5707296254834805,0.48038275860785523,0.5402414334000887,10
knn,feat_all,20,NA,NA,smote_1,5500,perc_raw,0.4448421849694214,0.5178935999780028,0.5994155678827867,0.4363716320732188,0.5333780997840502,10
knn,feat_all,20,NA,NA,up_1,2750,perc,0.7972733745483334,0.5162496846974958,0.20382336818522923,0.8286760012097623,0.5280786032856926,10
knn,feat_all,20,NA,NA,up_1,2750,raw,0.7963334520824595,0.5403217117529909,0.25609533436551374,0.8245480891404682,0.5733425922461207,10
knn,feat_all,20,NA,NA,up_1,5500,perc_raw,0.794720169586893,0.5307150931714869,0.23695108935681308,0.8244790969861607,0.551535471295822,10
knn,feat_all,25,NA,NA,down_1,2744,perc,0.7221996110645086,0.5104072194236241,0.2763262518121992,0.744488187035049,0.5006400965110459,10
knn,feat_all,25,NA,NA,down_1,2744,raw,0.7227786424159979,0.5642439978143506,0.3898682847926987,0.7386197108360026,0.5939732249243508,10
knn,feat_all,25,NA,NA,down_1,5488,perc_raw,0.724526939472624,0.5235383858514417,0.3008260412490644,0.7462507304538192,0.5221376108423567,10
knn,feat_all,25,NA,NA,smote_1,2750,perc,0.38034095983969246,0.5134189188201954,0.6612114410009595,0.3656263966394313,0.5301218913018826,10
knn,feat_all,25,NA,NA,smote_1,2750,raw,0.47120062048339706,0.5239935890679199,0.5835066622513142,0.4644805158845257,0.540735650157468,10
knn,feat_all,25,NA,NA,smote_1,5500,perc_raw,0.4342740239613299,0.5185383143423432,0.6126234644964962,0.4244531641881902,0.5354330400523009,10
knn,feat_all,25,NA,NA,up_1,2750,perc,0.7751519533238423,0.5175922396616248,0.2312666953293825,0.8039177839938672,0.5266433406369362,10
knn,feat_all,25,NA,NA,up_1,2750,raw,0.7760188006688628,0.5415012072593098,0.2812474392420825,0.8017549752765372,0.5753798135084941,10
knn,feat_all,25,NA,NA,up_1,5500,perc_raw,0.7738131859283329,0.537498143460791,0.27624056629665,0.7987557206249319,0.5489496874739475,9
knn,feat_all,30,NA,NA,down_1,2744,perc,0.7417765267415088,0.513592830172153,0.261157537170235,0.766028123174071,0.49865416421143016,10
knn,feat_all,30,NA,NA,down_1,2744,raw,0.7378714628040612,0.5632842611408163,0.3708718125864839,0.7556967096951488,0.5947107871460746,10
knn,feat_all,30,NA,NA,down_1,5488,perc_raw,0.7439869405898973,0.5266486440377036,0.2857839000299269,0.7675133880454804,0.5202864555183883,10
knn,feat_all,30,NA,NA,smote_1,2750,perc,0.37042056724987416,0.5151778052041258,0.6761486204641333,0.3542069899441184,0.5318346573230942,10
knn,feat_all,30,NA,NA,smote_1,2750,raw,0.45843340705233876,0.521322595563509,0.5920787321007642,0.45056645902625375,0.5414614223325278,10
knn,feat_all,30,NA,NA,smote_1,5500,perc_raw,0.424204629293869,0.5191199776932709,0.6250886434524208,0.4131513119341211,0.5374592153107918,10
knn,feat_all,30,NA,NA,up_1,2750,perc,0.7585362390634277,0.5228590761272549,0.26076206133966373,0.7849560909148461,0.5256516073380176,10
knn,feat_all,30,NA,NA,up_1,2750,raw,0.7608392835493323,0.5454919138463423,0.3067387259407219,0.7842451017519628,0.5815085855968092,10
knn,feat_all,30,NA,NA,up_1,5500,perc_raw,0.7568842839585894,0.5440623192658447,0.30691172743054773,0.7812129111011417,0.5482724490598119,10
knn,feat_all,35,NA,NA,down_1,2744,perc,0.762254849132414,0.5163060004650704,0.2440477444238672,0.7885642565062736,0.49769357095873046,10
knn,feat_all,35,NA,NA,down_1,2744,raw,0.7496675687715461,0.562672954095606,0.35648007663492276,0.7688658315562893,0.5948194233568131,10
knn,feat_all,35,NA,NA,down_1,5488,perc_raw,0.7640473486433735,0.530428724668159,0.27142393714314555,0.7894335121931726,0.5195114035500661,10
knn,feat_all,35,NA,NA,smote_1,2750,perc,0.36208169971867926,0.5152533163165864,0.685592075626196,0.3449145570069769,0.5345391397943848,10
knn,feat_all,35,NA,NA,smote_1,2750,raw,0.4486136802983366,0.5232608447072742,0.6072773672906167,0.4392443221239317,0.5421714754696599,10
knn,feat_all,35,NA,NA,smote_1,5500,perc_raw,0.40991900928611275,0.5166656999844402,0.635522040947659,0.3978093590212215,0.5395745547210551,9
knn,feat_all,35,NA,NA,up_1,2750,perc,0.7511999930366915,0.5245787454697027,0.27267920237509496,0.7764782885643106,0.5253407730824089,10
knn,feat_all,35,NA,NA,up_1,2750,raw,0.7534858205828845,0.548585296819611,0.3214693718626012,0.7757012217766209,0.5840467444052729,10
knn,feat_all,35,NA,NA,up_1,5500,perc_raw,0.7490440813623044,0.5457219351103153,0.3193422571636271,0.7721016130570035,0.5496277127320086,10
knn,feat_all,40,NA,NA,down_1,2744,perc,0.7788135896194885,0.5190268866519113,0.23129199559326838,0.8067617777105544,0.4985052206964774,10
knn,feat_all,40,NA,NA,down_1,2744,raw,0.7642560666577777,0.5642499891939068,0.3434661722528439,0.7850338061349698,0.5944988779030277,10
knn,feat_all,40,NA,NA,down_1,5488,perc_raw,0.7797496580660442,0.5310345865158893,0.25532079609700375,0.8067483769347749,0.5202469693196896,10
knn,feat_all,40,NA,NA,smote_1,2750,perc,0.3542135118665205,0.5160311638011742,0.6960825392853436,0.33597978831700476,0.5382581158644713,10
knn,feat_all,40,NA,NA,smote_1,2750,raw,0.44094140636549173,0.5260674126624761,0.6217077264814042,0.4304270988435482,0.542810681625814,10
knn,feat_all,40,NA,NA,smote_1,5500,perc_raw,0.4124461410324554,0.521913575038593,0.6441020558133779,0.3997250942638083,0.5410145722139555,10
knn,feat_all,40,NA,NA,up_1,2750,perc,0.7449216771430621,0.5259966354862304,0.28260400318286255,0.7693892677895983,0.5251874710355109,10
knn,feat_all,40,NA,NA,up_1,2750,raw,0.7469480516287439,0.5495991930224988,0.3308405798579107,0.7683578061870869,0.5830850005293962,10
knn,feat_all,40,NA,NA,up_1,5500,perc_raw,0.7434668222626792,0.5468608046288166,0.3280027244039193,0.7657188848537139,0.5499519453928695,10
knn,feat_all,45,NA,NA,down_1,2744,perc,0.7942943799518596,0.5187460643059578,0.2135968190375676,0.8238953095743481,0.4998147477992465,10
knn,feat_all,45,NA,NA,down_1,2744,raw,0.7814997294961059,0.5675332097847361,0.3314067833179108,0.8036596362515616,0.594357929906505,10
knn,feat_all,45,NA,NA,down_1,5488,perc_raw,0.7938768644023243,0.5350142643921275,0.24810129104069745,0.8219272377435576,0.5208844224131588,10
knn,feat_all,45,NA,NA,smote_1,2750,perc,0.34785093049643057,0.5150039726747441,0.7010060432578914,0.3290019020915968,0.5409963341371967,10
knn,feat_all,45,NA,NA,smote_1,2750,raw,0.4353466111560297,0.5258439574656188,0.6274785667891214,0.42420934814211625,0.5436236169493718,10
knn,feat_all,45,NA,NA,smote_1,5500,perc_raw,0.40728901714951343,0.5345928211438826,0.6766624659504791,0.3925231763372862,0.5579961084601646,9
knn,feat_all,45,NA,NA,up_1,2750,perc,0.7387266392296853,0.5261066521778597,0.28984267742985365,0.7623706269258657,0.5246410744502639,10
knn,feat_all,45,NA,NA,up_1,2750,raw,0.7427982017677133,0.553758403533642,0.3442828635927666,0.7632339434745176,0.5836460751941214,10
knn,feat_all,45,NA,NA,up_1,5500,perc_raw,0.7312283269617336,0.5520382938519782,0.35221528230908755,0.751861305394869,0.5573968802406268,9
knn,feat_all,50,NA,NA,down_1,2744,perc,0.8100616810341411,0.5214766174118617,0.20178773436868433,0.841165500455039,0.5012230301682443,10
knn,feat_all,50,NA,NA,down_1,2744,raw,0.7935029068512037,0.5675224748309813,0.3179816577879769,0.8170632918739857,0.5942022629784881,10
knn,feat_all,50,NA,NA,down_1,5488,perc_raw,0.8083594820975508,0.5368141226725454,0.23590563535632406,0.8377226099887666,0.5219393727193387,10
knn,feat_all,50,NA,NA,smote_1,2750,perc,0.3386941781611127,0.5128414901105414,0.7065181752654005,0.31916480495568217,0.5438408325094723,10
knn,feat_all,50,NA,NA,smote_1,2750,raw,0.42877500713455396,0.5249283945102651,0.6328744474321135,0.4169823415884166,0.5442269979114674,10
knn,feat_all,50,NA,NA,smote_1,5500,perc_raw,0.39690375277772016,0.5166108115521744,0.6498287740661224,0.38339284903822646,0.5447442693430011,9
knn,feat_all,50,NA,NA,up_1,2750,perc,0.72761867419024,0.524520817577678,0.2989168175035074,0.7501248176518486,0.5270368501851487,10
knn,feat_all,50,NA,NA,up_1,2750,raw,0.7386612798660028,0.5574619002184559,0.3566735783037923,0.7582502221331193,0.5837747339459792,10
knn,feat_all,50,NA,NA,up_1,5500,perc_raw,0.7276967911478639,0.5409582540959633,0.3332073393432274,0.7487091688486992,0.5514061754276071,10
knn,feat_all,55,NA,NA,down_1,2744,perc,0.8215051924241703,0.5219786407523287,0.1901336624673212,0.8538236190373363,0.5028094683930795,10
knn,feat_all,55,NA,NA,down_1,2744,raw,0.8018455458339949,0.565376286793647,0.304130654517309,0.8266219190699851,0.593251820095133,10
knn,feat_all,55,NA,NA,down_1,5488,perc_raw,0.8187335881161576,0.5348838127957306,0.22028851063820604,0.8494791149532551,0.5231088764386709,10
knn,feat_all,55,NA,NA,smote_1,2750,perc,0.3318485810373453,0.509807090885828,0.707703777022882,0.311910404748774,0.5466729240155875,10
knn,feat_all,55,NA,NA,smote_1,2750,raw,0.422649249992332,0.5274489000700074,0.6448254817178012,0.4100723184222137,0.545001351771971,10
knn,feat_all,55,NA,NA,smote_1,5500,perc_raw,0.3938033321347863,0.5154496095967399,0.6513475182871822,0.3795517009062976,0.5461445320329299,10
knn,feat_all,55,NA,NA,up_1,2750,perc,0.7221655364480857,0.5254388242969442,0.3068748988071139,0.7440027497867746,0.5273832447683393,10
knn,feat_all,55,NA,NA,up_1,2750,raw,0.7354974362794946,0.5573193056035337,0.3598635479741443,0.754775063232923,0.584640737533134,10
knn,feat_all,55,NA,NA,up_1,5500,perc_raw,0.7145669869455384,0.5425258178462811,0.3508521571123345,0.7341994785802277,0.5564114523952881,9
knn,feat_all,60,NA,NA,down_1,2744,perc,0.8338286133482369,0.5208569643151476,0.17394262099311486,0.8677713076371804,0.5044315392410453,10
knn,feat_all,60,NA,NA,down_1,2744,raw,0.8098934041164217,0.5671789918243281,0.2989814074086916,0.8353765762399646,0.5933192284561554,10
knn,feat_all,60,NA,NA,down_1,5488,perc_raw,0.8285078757300176,0.5337465446316878,0.20706297890221143,0.8604301103611642,0.5244349122741269,10
knn,feat_all,60,NA,NA,smote_1,2750,perc,0.3274482259670706,0.5078618225784509,0.7085348565292535,0.3071887886276483,0.5488878184827741,10
knn,feat_all,60,NA,NA,smote_1,2750,raw,0.4176085894349811,0.5278300527169305,0.6512589185228305,0.40440118691103055,0.5455169024102634,10
knn,feat_all,60,NA,NA,smote_1,5500,perc_raw,0.38881033696287437,0.5171839271431405,0.660837340836334,0.37353051344994703,0.5553021264931612,9
knn,feat_all,60,NA,NA,up_1,2750,perc,0.7195363162879559,0.5272635510813898,0.31364306075133147,0.7408840414114481,0.5266440567388677,10
knn,feat_all,60,NA,NA,up_1,2750,raw,0.734242526928784,0.5566246616934585,0.3598641491015052,0.7533851742854117,0.585738096675837,10
knn,feat_all,60,NA,NA,up_1,5500,perc_raw,0.7288532552483924,0.553842588777496,0.35867617161663506,0.7490090059383571,0.5628506108988003,9
knn,feat_all,65,NA,NA,down_1,2744,perc,0.8460073410972546,0.5218769564315926,0.16250494441701843,0.8812489684461668,0.5058264898558981,10
knn,feat_all,65,NA,NA,down_1,2744,raw,0.8176302657572836,0.5649359410989179,0.2855339987350438,0.8443378834627919,0.5937064029754447,10
knn,feat_all,65,NA,NA,down_1,5488,perc_raw,0.8400246670227921,0.5322420036259685,0.19110698712825402,0.8733770201236831,0.5254836288768194,10
knn,feat_all,65,NA,NA,smote_1,2750,perc,0.3240828478055162,0.5095860612642608,0.7160324425251308,0.30313968000339075,0.5512650226308028,10
knn,feat_all,65,NA,NA,smote_1,2750,raw,0.41289869377024,0.5277992872350755,0.6563967360476257,0.39920183842252543,0.5461540072134484,10
knn,feat_all,65,NA,NA,smote_1,5500,perc_raw,0.38923520077219714,0.5184560887938582,0.6626786725950253,0.37423350499269104,0.5492537444598258,10
knn,feat_all,65,NA,NA,up_1,2750,perc,0.7164682331230798,0.5244416296257376,0.3111550411400044,0.7377282181114707,0.5269797369165883,10
knn,feat_all,65,NA,NA,up_1,2750,raw,0.7318229398542796,0.5575845145162687,0.3645345658149852,0.750634463217552,0.588329045764831,10
knn,feat_all,65,NA,NA,up_1,5500,perc_raw,0.7116162912245368,0.542873610969199,0.35883645659523383,0.726910765343164,0.5578156557642239,8
knn,feat_all,70,NA,NA,down_1,2744,perc,0.8535924492721326,0.5234950866196187,0.15743468789898635,0.8895554853402512,0.5071358349026825,10
knn,feat_all,70,NA,NA,down_1,2744,raw,0.8274886706844018,0.5636038513079933,0.27156419999344683,0.8556435026225396,0.5946085168152525,10
knn,feat_all,70,NA,NA,down_1,5488,perc_raw,0.848119985799634,0.5338608254577197,0.1854425535767,0.8822790973387395,0.5263693428500855,10
knn,feat_all,70,NA,NA,smote_1,2750,perc,0.323522007090331,0.5142039138995771,0.7264283466213228,0.3019794811778314,0.5534642684028052,10
knn,feat_all,70,NA,NA,smote_1,2750,raw,0.40917501517402655,0.5272896407747956,0.659464789985832,0.39511449156375905,0.546749670352605,10
knn,feat_all,70,NA,NA,smote_1,5500,perc_raw,0.3881627419658996,0.5178324017317862,0.6625891585285292,0.3730756449350434,0.5511621311672795,10
knn,feat_all,70,NA,NA,up_1,2750,perc,0.7144519486678806,0.5234415353802098,0.3114768969138034,0.7354061738466162,0.5271585055817276,10
knn,feat_all,70,NA,NA,up_1,2750,raw,0.7320818946343788,0.5609777617507528,0.37143633446658014,0.7505191890349255,0.5892195613155853,10
knn,feat_all,70,NA,NA,up_1,5500,perc_raw,0.7167457250541813,0.5416183168560029,0.3486734082801374,0.7345632254318685,0.555483367735037,8
knn,feat_all,75,NA,NA,down_1,2744,perc,0.8611959207489027,0.5254452908819407,0.15312315786344116,0.8977674239004403,0.5085480490827418,10
knn,feat_all,75,NA,NA,down_1,2744,raw,0.8395281835132234,0.5595603032281182,0.2494605922966737,0.8696600141595628,0.5955460568555725,10
knn,feat_all,75,NA,NA,down_1,5488,perc_raw,0.8560017619801341,0.535009258157997,0.17915417234358774,0.8908643439724064,0.5273454381706772,10
knn,feat_all,75,NA,NA,smote_1,2750,perc,0.32217595295289364,0.5149359730099051,0.7293580928185555,0.3005138532012549,0.5554167841959093,10
knn,feat_all,75,NA,NA,smote_1,2750,raw,0.4066735855302609,0.5275012762992718,0.662798497791431,0.3922040548071127,0.5475068655716914,10
knn,feat_all,75,NA,NA,smote_1,5500,perc_raw,0.3861341150303056,0.5217699575718594,0.6735923950228478,0.36994752012087084,0.5601323420004558,9
knn,feat_all,75,NA,NA,up_1,2750,perc,0.7141032317730034,0.5212141316565588,0.30725791935722185,0.7351703439558959,0.5284299494783279,10
knn,feat_all,75,NA,NA,up_1,2750,raw,0.7318363125901226,0.562649364893744,0.37527087640769424,0.7500278533797936,0.5910680411759882,10
knn,feat_all,75,NA,NA,up_1,5500,perc_raw,0.7150131177302682,0.5388980750679284,0.34350017350489964,0.7342959766309571,0.5531011025697374,9
knn,feat_all,80,NA,NA,down_1,2744,perc,0.866726886169309,0.523556586241105,0.142900322697447,0.904212849784763,0.5098809662232199,10
knn,feat_all,80,NA,NA,down_1,2744,raw,0.8493830379136639,0.5607193200607247,0.24097939491284298,0.8804592452086064,0.5964377091477037,10
knn,feat_all,80,NA,NA,down_1,5488,perc_raw,0.861621308222787,0.5357501558016888,0.17439390019621515,0.8971064114071625,0.5285896578588815,10
knn,feat_all,80,NA,NA,smote_1,2750,perc,0.3208502049499469,0.5161199591183055,0.7334420828144496,0.29879783542216154,0.5572597131444345,10
knn,feat_all,80,NA,NA,smote_1,2750,raw,0.40368096771016887,0.5286718648765076,0.6685600261147714,0.3887837036382438,0.5482758751838255,10
knn,feat_all,80,NA,NA,smote_1,5500,perc_raw,0.38916186250478513,0.5238061177016591,0.6741139420134722,0.3734982933898459,0.5546223512957228,10
knn,feat_all,80,NA,NA,up_1,2750,perc,0.7125141951869496,0.5207335068519037,0.3080451430321505,0.7334218706716569,0.5281521698145422,10
knn,feat_all,80,NA,NA,up_1,2750,raw,0.7315826296317655,0.5619703562825255,0.374205230123284,0.749735482441767,0.5928280939428019,10
knn,feat_all,80,NA,NA,up_1,5500,perc_raw,0.7141072189507321,0.5368509701427331,0.3401358933045271,0.733566046980939,0.5502696684475326,10
knn,feat_all,85,NA,NA,down_1,2744,perc,0.8726460741492943,0.5225907265009323,0.13430270023151555,0.9108787527703491,0.5110074989362954,10
knn,feat_all,85,NA,NA,down_1,2744,raw,0.8549284516452524,0.5589957344363706,0.23123997511746489,0.8867514937552763,0.5973436706488732,10
knn,feat_all,85,NA,NA,down_1,5488,perc_raw,0.8672120943080333,0.5340718784889187,0.16472131848212368,0.9034224384957136,0.5295176535501986,10
knn,feat_all,85,NA,NA,smote_1,2750,perc,0.3204394611737969,0.5180643199531617,0.738022054426183,0.29810658548014035,0.559130860417275,10
knn,feat_all,85,NA,NA,smote_1,2750,raw,0.40109425242617053,0.5287038644734495,0.6714945941643432,0.3859131347825558,0.5489742079838335,10
knn,feat_all,85,NA,NA,smote_1,5500,perc_raw,0.38937912426685084,0.5244384644621699,0.6752008985352114,0.3736760303891285,0.5564485829094725,10
knn,feat_all,85,NA,NA,up_1,2750,perc,0.711879112191754,0.5189989574431381,0.3051102818557016,0.7328876330305745,0.5267434548999652,10
knn,feat_all,85,NA,NA,up_1,2750,raw,0.7318463222911502,0.5620240479215539,0.37411095910871517,0.7499371367343927,0.5941306637150316,10
knn,feat_all,85,NA,NA,up_1,5500,perc_raw,0.7142147783287839,0.5357626799791114,0.33776130706880714,0.7337640528894158,0.5508717474868753,10
knn,feat_all,90,NA,NA,down_1,2744,perc,0.8781398808087273,0.5239658317241451,0.1310755158955387,0.9168561475527516,0.5124376089804064,10
knn,feat_all,90,NA,NA,down_1,2744,raw,0.8611158465196371,0.5612606979274708,0.22918214480931798,0.8933392510456236,0.5981150647683631,10
knn,feat_all,90,NA,NA,down_1,5488,perc_raw,0.8727530527051179,0.5341986553408207,0.15884815661782334,0.909549154063818,0.5305295533248888,10
knn,feat_all,90,NA,NA,smote_1,2750,perc,0.3192430017765707,0.5234751392052618,0.7506097447326587,0.2963405336778648,0.5610680726832646,10
knn,feat_all,90,NA,NA,smote_1,2750,raw,0.3993485756487676,0.5297509530181977,0.6757173930552566,0.3837845129811389,0.5499179526539063,10
knn,feat_all,90,NA,NA,smote_1,5500,perc_raw,0.38725812233473317,0.5213476178348951,0.6709925348032398,0.3717027008665505,0.5511925082768813,9
knn,feat_all,90,NA,NA,up_1,2750,perc,0.7109285175306417,0.521445205672674,0.31133569283123613,0.731554718514112,0.5263696262186298,10
knn,feat_all,90,NA,NA,up_1,2750,raw,0.7309040858914365,0.5609919072330221,0.3730455152874574,0.7489382991785868,0.5950345312560582,10
knn,feat_all,90,NA,NA,up_1,5500,perc_raw,0.7135803488405337,0.5369510227174564,0.34099560796518935,0.7329064374697235,0.5502573968896319,10
knn,feat_all,95,NA,NA,down_1,2744,perc,0.8827373859482227,0.5253675634398114,0.1289459684243763,0.9217891584552464,0.5139027174494418,10
knn,feat_all,95,NA,NA,down_1,2744,raw,0.8656034419056713,0.5621317849238592,0.2260124003473507,0.8982511695003675,0.5986209599987957,10
knn,feat_all,95,NA,NA,down_1,5488,perc_raw,0.8777351462033733,0.5336871936775139,0.15230145985530733,0.9150729274997206,0.5315732552548506,10
knn,feat_all,95,NA,NA,smote_1,2750,perc,0.3190785722912173,0.5240196684854007,0.7519801863715567,0.29605915059924476,0.5628034884429505,10
knn,feat_all,95,NA,NA,smote_1,2750,raw,0.397689604906016,0.5313981871940889,0.680964502477752,0.381831871910426,0.5508560702603662,10
knn,feat_all,95,NA,NA,smote_1,5500,perc_raw,0.38839280751814814,0.527456731155553,0.682656241038904,0.37225722127220195,0.5599660646290199,10
knn,feat_all,95,NA,NA,up_1,2750,perc,0.7095519179688656,0.5200826293071472,0.31003580608371173,0.7301294525305828,0.5247007674531257,10
knn,feat_all,95,NA,NA,up_1,2750,raw,0.7313878943211706,0.5625408878734367,0.3758557636866896,0.7492260120601838,0.5959447554010635,10
knn,feat_all,95,NA,NA,up_1,5500,perc_raw,0.7131458397729634,0.5355571042979023,0.3385754588164627,0.7325387497793419,0.5493379419735562,10
knn,feat_all,100,NA,NA,down_1,2744,perc,0.8860621515158693,0.5267941411890912,0.12826569631553278,0.9253225860626495,0.515510694333578,10
knn,feat_all,100,NA,NA,down_1,2744,raw,0.8688319845302024,0.5606837920894123,0.21936945230771068,0.9019981318711139,0.5993317719857435,10
knn,feat_all,100,NA,NA,down_1,5488,perc_raw,0.8819695905779865,0.5346511055189953,0.1496757139047532,0.9196264971332375,0.5328184246066707,10
knn,feat_all,100,NA,NA,smote_1,2750,perc,0.3187632249691821,0.5250978158426997,0.7546150634913571,0.29558056819404227,0.5645818902084524,10
knn,feat_all,100,NA,NA,smote_1,2750,raw,0.39547639791701256,0.529843684265972,0.6801449114834596,0.3795424570484843,0.5518329109057767,10
knn,feat_all,100,NA,NA,smote_1,5500,perc_raw,0.38888799219871284,0.5289375975246304,0.6851924729229619,0.3726827221262988,0.5611518906789655,10
knn,feat_all,100,NA,NA,up_1,2750,perc,0.7104497142592034,0.5202234358753463,0.3094002526704492,0.7310466190802433,0.5237228953885094,10
knn,feat_all,100,NA,NA,up_1,2750,raw,0.7325565234218735,0.5620324770257272,0.37365716987107045,0.750407784180384,0.5967855255112756,10
knn,feat_all,100,NA,NA,up_1,5500,perc_raw,0.7131383940412215,0.533143314996728,0.3335608949371707,0.7327257350562851,0.5483900680456201,10
knn,feat_all_passive,5,NA,NA,down_1,122,perc,0.5639996252760933,0.5212207986522179,0.47382847115824284,0.568613126146193,0.5464585375093085,10
knn,feat_all_passive,5,NA,NA,down_1,122,raw,0.5756407326987583,0.5450882959250983,0.5114002897517493,0.5787763020984474,0.5630352570977879,10
knn,feat_all_passive,5,NA,NA,down_1,244,perc_raw,0.5692781728154359,0.5319956441050346,0.48991432087351844,0.5740769673365509,0.5626069517351556,10
knn,feat_all_passive,5,NA,NA,smote_1,122,perc,0.7283607377142903,0.5305233436672414,0.31022399131463885,0.750822696019844,0.5592670629329196,10
knn,feat_all_passive,5,NA,NA,smote_1,122,raw,0.7263802207151732,0.53482250044066,0.3226411134495555,0.7470038874317647,0.5656426261036297,10
knn,feat_all_passive,5,NA,NA,smote_1,244,perc_raw,0.7230848023473743,0.543736932311694,0.3438690799476413,0.7436047846757465,0.5670509656689905,10
knn,feat_all_passive,5,NA,NA,up_1,122,perc,0.8926210661869929,0.5150535553388556,0.09454615824309251,0.9355609524346186,0.5328744502528191,10
knn,feat_all_passive,5,NA,NA,up_1,122,raw,0.8988692167198584,0.5201097066526992,0.09828635065515687,0.9419330626502416,0.5507099129903764,10
knn,feat_all_passive,5,NA,NA,up_1,244,perc_raw,0.896903673546332,0.5193538833384868,0.09897921808091592,0.9397285485960575,0.5377590437830377,10
knn,feat_all_passive,10,NA,NA,down_1,122,perc,0.5825396435149073,0.5282163601092564,0.46856980895962075,0.5878629112588922,0.5478734512511263,10
knn,feat_all_passive,10,NA,NA,down_1,122,raw,0.592288499819042,0.5602247463153596,0.5254268825372488,0.59502261009347035,0.5677355799032312,10
knn,feat_all_passive,10,NA,NA,down_1,244,perc_raw,0.5890530281100114,0.5533237677089601,0.5134976943208885,0.5931498410970315,0.5711843168671612,10
knn,feat_all_passive,10,NA,NA,smote_1,122,perc,0.6691144258282443,0.5420665677348655,0.4005316973423666,0.6836014381273645,0.5621158674855139,10
knn,feat_all_passive,10,NA,NA,smote_1,122,raw,0.6679864277484149,0.5418887410580561,0.40265767455889007,0.6811198075572221,0.5718732732233771,10
knn,feat_all_passive,10,NA,NA,smote_1,244,perc_raw,0.6644840830845009,0.5555634097554208,0.4343117252249852,0.6768150942858565,0.5718910012463905,10
knn,feat_all_passive,10,NA,NA,up_1,122,perc,0.8552992483703115,0.5242937122205763,0.1557719574531586,0.892815466987994,0.5470156481228604,10
